before_x,before_y,after_x,after_y,sample_idx
12.37602424621582,-1.1697417497634888,1.750490427017212,18.756980895996094,25
12.603611946105957,-1.319064736366272,3.3033788204193115,19.37047004699707,25
12.540358543395996,-1.453969120979309,2.932453155517578,18.60930633544922,25
12.875341415405273,-1.6723710298538208,2.9556353092193604,19.879962921142578,25
12.054291725158691,-0.9723861813545227,0.8888086080551147,18.639684677124023,25
12.911787033081055,-1.5596121549606323,2.860513210296631,19.347707748413086,25
10.614058494567871,-1.925429344177246,-0.45460161566734314,18.514442443847656,25
13.038704872131348,-1.811008334159851,2.6242516040802,20.788389205932617,25
12.17181396484375,-1.340826392173767,0.58107590675354,17.366607666015625,25
12.744305610656738,-1.8896315097808838,3.7820417881011963,19.621715545654297,25
12.691535949707031,-3.736100912094116,0.7119255661964417,21.12851905822754,25
12.293010711669922,-1.8846330642700195,1.8608009815216064,19.208648681640625,25
12.801563262939453,-2.0101230144500732,2.795009136199951,19.909040451049805,25
12.499882698059082,-4.327068328857422,0.558671236038208,20.830169677734375,25
12.448348045349121,-1.7248339653015137,2.2556841373443604,18.70716094970703,25
12.822755813598633,-3.157470703125,1.5875804424285889,20.88347053527832,25
13.055398941040039,-1.7809569835662842,2.3287453651428223,20.99998664855957,25
12.747203826904297,-1.7709907293319702,3.1559247970581055,18.57675552368164,25
12.30944538116455,-1.3493837118148804,2.2511751651763916,18.60516357421875,25
13.384649276733398,-2.4793896675109863,3.4948859214782715,20.867267608642578,25
12.205734252929688,-1.7919843196868896,1.944115161895752,19.53130340576172,25
12.001754760742188,-2.2307162284851074,1.4995750188827515,18.924406051635742,25
11.18079662322998,-1.8076684474945068,-0.2122698873281479,18.515159606933594,25
13.27753734588623,-2.204406261444092,3.32539963722229,20.935012817382812,25
13.239133834838867,-2.161383628845215,2.8043107986450195,20.80849838256836,25
12.233119010925293,-1.5477020740509033,1.1621079444885254,18.41655731201172,25
12.058232307434082,-1.7861137390136719,1.5714243650436401,19.543678283691406,25
12.664267539978027,-1.2955646514892578,2.9021270275115967,18.971080780029297,25
12.338621139526367,-1.164801001548767,2.041236162185669,18.074377059936523,25
12.299713134765625,-2.270193576812744,2.1673197746276855,18.238264083862305,25
12.23178768157959,-1.291399598121643,1.8523368835449219,18.9910888671875,25
12.623473167419434,-1.692151665687561,1.741390347480774,20.007211685180664,25
11.533145904541016,-2.3405203819274902,0.20922358334064484,18.693084716796875,25
12.794760704040527,-1.9390432834625244,2.8201749324798584,20.272619247436523,25
12.828479766845703,-1.348271369934082,1.8661322593688965,18.57217025756836,25
12.337647438049316,-1.7142897844314575,1.4557111263275146,19.02714729309082,25
12.211159706115723,-1.6908433437347412,1.1266289949417114,19.532672882080078,25
12.335369110107422,-1.9422416687011719,1.7516775131225586,19.143651962280273,25
10.330141067504883,-2.3041129112243652,-0.957301676273346,17.72736358642578,25
12.193527221679688,-1.4044654369354248,0.8914029002189636,18.62779426574707,25
11.562980651855469,-1.7366650104522705,0.5404304265975952,18.456209182739258,25
10.493754386901855,-2.4330642223358154,-0.5243957042694092,17.93994140625,25
11.369702339172363,-1.8350704908370972,0.9153702259063721,18.893171310424805,25
11.403665542602539,-1.729933738708496,0.0502968467772007,18.901891708374023,25
10.699990272521973,-2.3043715953826904,0.602009654045105,21.305070877075195,1
12.234238624572754,-1.7816314697265625,1.924760341644287,20.59173583984375,1
13.538383483886719,-3.077009916305542,1.9549185037612915,21.104719161987305,1
12.9202299118042,-2.1151304244995117,1.7992734909057617,20.723539352416992,1
12.460943222045898,-2.0078437328338623,2.6326591968536377,19.31340217590332,4
13.33511734008789,-2.2579922676086426,3.404430866241455,20.348678588867188,4
13.452988624572754,-2.0926406383514404,3.6314165592193604,19.62251091003418,4
12.230354309082031,-2.702540159225464,1.823207139968872,20.789627075195312,4
12.763689041137695,-1.8727601766586304,3.366631269454956,20.246437072753906,4
12.044902801513672,-2.2583744525909424,2.583329916000366,19.606754302978516,4
9.785412788391113,-2.41276478767395,-0.9951466917991638,18.219146728515625,4
11.371600151062012,-2.2987070083618164,1.2098956108093262,19.614469528198242,4
10.968382835388184,-2.027960777282715,1.1834040880203247,18.83024024963379,4
10.839781761169434,-2.21716046333313,0.7905891537666321,19.16401481628418,4
11.467641830444336,-2.5004312992095947,1.273169755935669,20.78230857849121,4
12.290348052978516,-2.1895952224731445,2.8402011394500732,20.250051498413086,4
12.64730453491211,-1.8547548055648804,3.081592321395874,19.697420120239258,4
11.171039581298828,-2.010866165161133,1.381746768951416,19.53897476196289,4
12.52417278289795,-2.1259896755218506,2.323594570159912,20.386682510375977,8
12.367603302001953,-2.0572099685668945,2.265867233276367,19.604854583740234,8
12.282228469848633,-2.435591697692871,1.9382179975509644,20.1771183013916,8
12.852174758911133,-2.7595200538635254,2.717669725418091,19.453615188598633,7
13.446952819824219,-3.059037923812866,3.061241865158081,20.343536376953125,7
11.838942527770996,-2.493678092956543,1.7128748893737793,19.63779640197754,7
13.113924980163574,-3.2751059532165527,2.642717123031616,20.974838256835938,7
12.292049407958984,-2.255424976348877,1.6868544816970825,19.84917449951172,7
13.325928688049316,-2.6746678352355957,2.777057647705078,19.688615798950195,7
12.154275894165039,-2.425229549407959,1.6814520359039307,19.41214942932129,7
13.242469787597656,-3.6936123371124268,1.4238523244857788,20.866954803466797,3
10.311758041381836,-2.469581127166748,-0.35314860939979553,19.028915405273438,3
11.547572135925293,-2.5923612117767334,0.4035337269306183,19.276723861694336,3
12.880777359008789,-3.6080591678619385,1.3611845970153809,21.110431671142578,3
12.170303344726562,-2.926776647567749,1.106654405593872,20.37738609313965,3
12.704862594604492,-2.769193649291992,1.9085330963134766,20.670818328857422,3
10.122282981872559,-2.5618419647216797,0.7779544591903687,19.119625091552734,2
10.472867965698242,-2.999537706375122,1.0008015632629395,19.946027755737305,2
10.423381805419922,-2.5568814277648926,1.2464746236801147,18.849231719970703,2
11.156463623046875,-2.755552053451538,1.5750973224639893,20.545949935913086,2
12.449145317077637,-3.0482935905456543,3.1586968898773193,20.479684829711914,2
11.59526538848877,-2.2170965671539307,2.8392999172210693,18.82616424560547,2
12.510351181030273,-3.8595807552337646,3.0158071517944336,21.146663665771484,2
10.18404769897461,-2.692232370376587,1.2479549646377563,19.06657600402832,2
12.713123321533203,-2.3758909702301025,2.373161554336548,20.850675582885742,11
11.66748332977295,-2.223358392715454,1.4143946170806885,19.713088989257812,11
12.205329895019531,-2.4882686138153076,1.488384485244751,20.55853843688965,11
12.55768871307373,-1.879535436630249,2.9071218967437744,19.5445556640625,11
12.32036304473877,-2.3951356410980225,2.065094470977783,20.810590744018555,11
12.126173973083496,-1.8453383445739746,2.2149124145507812,19.949281692504883,10
10.734556198120117,-2.1675353050231934,1.228511929512024,19.864824295043945,16
12.985706329345703,-2.0731663703918457,3.2184948921203613,19.378705978393555,9
10.986794471740723,-1.7796380519866943,-0.3268529772758484,17.926639556884766,9
12.831659317016602,-2.007591724395752,1.6927191019058228,19.100786209106445,9
12.056198120117188,-2.3267900943756104,0.9117876887321472,19.118249893188477,9
12.756570816040039,-1.9955637454986572,2.2334320545196533,19.645856857299805,9
12.5565767288208,-2.5357954502105713,1.3052247762680054,20.18648910522461,9
13.26404094696045,-2.3571972846984863,2.9053843021392822,20.686752319335938,9
11.797599792480469,-2.161482334136963,0.5907866358757019,18.499523162841797,9
11.945916175842285,-2.6609668731689453,2.1081690788269043,19.075143814086914,28
11.935647010803223,-4.629170894622803,1.3450255393981934,21.07999038696289,24
12.746549606323242,-4.106578826904297,2.5692403316497803,21.067081451416016,24
11.212550163269043,-2.364983320236206,1.824276328086853,18.212148666381836,24
12.001526832580566,-3.408403158187866,2.1139461994171143,19.573583602905273,24
12.77271842956543,-4.147930145263672,2.665517807006836,20.72779655456543,24
12.852434158325195,-4.396972179412842,2.485886573791504,20.979248046875,24
10.756575584411621,-2.5651907920837402,0.5079947113990784,18.260866165161133,24
11.330638885498047,-2.9483718872070312,1.4054300785064697,19.577329635620117,24
12.484614372253418,-4.587578773498535,1.625643253326416,21.149930953979492,24
10.648958206176758,-1.8208799362182617,0.13587258756160736,17.557727813720703,30
11.480347633361816,-0.7917041778564453,1.279944658279419,17.84798812866211,30
10.701208114624023,-3.021331310272217,0.094101183116436,19.71197509765625,30
13.2142915725708,-2.3457350730895996,3.443608045578003,20.36226463317871,30
12.407683372497559,-2.5752618312835693,1.6734026670455933,19.838420867919922,30
13.00007438659668,-3.544099807739258,2.2995848655700684,21.309335708618164,30
11.97006893157959,-1.789650797843933,1.7835971117019653,19.50262451171875,30
12.608675003051758,-3.714920997619629,1.6521073579788208,20.43100357055664,30
11.386200904846191,-1.8231632709503174,1.5391066074371338,17.76774787902832,30
10.76211166381836,-2.1458141803741455,0.5066207051277161,17.903955459594727,30
11.687994003295898,-4.1549859046936035,0.4405406713485718,20.578277587890625,30
11.502843856811523,-4.310022830963135,-0.39610153436660767,19.943634033203125,30
12.520821571350098,-2.471623420715332,1.816115140914917,19.857086181640625,30
12.658987998962402,-1.2779256105422974,3.5474984645843506,18.701181411743164,30
12.215400695800781,-2.989612579345703,2.267016887664795,19.532752990722656,30
12.870190620422363,-1.7954860925674438,2.5652072429656982,20.18386459350586,30
12.933332443237305,-2.547070264816284,3.1414551734924316,20.120262145996094,30
10.640761375427246,-2.3255300521850586,0.25213608145713806,17.78213119506836,30
12.931154251098633,-3.289700746536255,2.2722225189208984,21.019363403320312,30
12.391491889953613,-0.802598237991333,2.9642999172210693,18.098403930664062,30
12.805277824401855,-1.6762776374816895,3.169004201889038,18.853836059570312,30
12.592622756958008,-3.850884437561035,1.2906495332717896,20.714487075805664,30
12.09777545928955,-1.685171365737915,2.527799129486084,18.667892456054688,30
12.292338371276855,-1.79978346824646,3.0713582038879395,18.569761276245117,30
12.88143253326416,-2.6408438682556152,2.1112124919891357,20.810239791870117,30
13.01472282409668,-2.3105039596557617,2.900583267211914,20.820798873901367,30
12.281143188476562,-0.7931006550788879,2.7869887351989746,18.193540573120117,30
11.994908332824707,-1.2821147441864014,1.7737665176391602,18.035154342651367,30
12.326148986816406,-2.005044460296631,2.6195831298828125,19.195308685302734,30
11.475194931030273,-1.6380338668823242,1.458208441734314,18.588043212890625,30
14.518162727355957,0.1810425966978073,3.3623621463775635,18.272016525268555,30
13.664155960083008,-2.9899539947509766,3.4945929050445557,21.258928298950195,30
12.736422538757324,-3.0924527645111084,2.410705089569092,20.833675384521484,30
13.039559364318848,-2.531897783279419,2.7027764320373535,21.24095916748047,30
12.516133308410645,-3.161499261856079,1.4421935081481934,20.701053619384766,30
13.036693572998047,-3.3281683921813965,2.928652763366699,20.751522064208984,30
