x,y,value
1.7686902284622192,4.840458393096924,0.00815940380096436
-0.7753066420555115,3.131962299346924,-0.08927371740341189
1.8203282356262207,8.000168800354004,-0.05927457332611086
1.7869333028793335,4.460730075836182,0.21704111099243162
-2.1213879585266113,10.305740356445312,0.40000273942947384
0.18289338052272797,5.965559005737305,0.1289575743675232
0.701729416847229,9.140024185180664,-0.3264823532104492
-0.721032977104187,4.691699981689453,-0.13698110580444336
2.8001906871795654,6.666482448577881,-0.3908160400390625
1.5690028667449951,8.620880126953125,-0.27622521698474883
2.8011035919189453,3.7149484157562256,-0.14090746760368345
-1.7805752754211426,7.4761962890625,-0.15745402574539186
3.264820098876953,6.096738338470459,-0.1068684834241867
8.799942970275879,5.462562561035156,-0.3100251579284668
2.9695658683776855,8.652464866638184,-0.11730890631675722
1.8236088752746582,5.7453179359436035,-0.41797019958496096
2.3623905181884766,7.212611198425293,-0.07686493754386903
0.9074247479438782,6.943155765533447,-0.30881500244140625
-0.00058314623311162,8.21694564819336,0.12877969980239867
0.9926198720932007,8.856407165527344,-0.4251377868652344
3.1887519359588623,5.81569766998291,-0.11092574119567866
-1.4579375982284546,5.602441310882568,-0.1901583480834961
3.96838641166687,6.02183723449707,-0.4273910140991211
2.1761832237243652,5.050922870635986,-0.34501220703125
2.2992210388183594,5.123153209686279,-0.3302435302734375
1.1353671550750732,6.106144905090332,-0.00823066115379334
3.8332114219665527,7.781440734863281,-0.3601406097412109
3.6074461936950684,4.602542877197266,0.17399229049682619
2.7634658813476562,6.503998756408691,-0.0022444272041320934
1.5466166734695435,9.267939567565918,-0.12588053405284882
4.792639255523682,3.754587411880493,-0.22133471965789797
2.9365346431732178,8.6151123046875,0.31418436050415044
0.04116610810160637,1.2877954244613647,-0.20077945709228515
-0.8187628388404846,7.745199680328369,-0.23149110794067382
-0.2608274519443512,7.581035614013672,0.2499446177482605
1.6002426147460938,8.937971115112305,-0.42761878967285155
7.009944438934326,2.9232192039489746,0.259222149848938
1.511698842048645,7.076325416564941,-0.06398325741291044
2.6495559215545654,3.6280970573425293,-0.2258861821889877
7.6521759033203125,2.566608190536499,-0.42734077453613284
2.148956537246704,8.550108909606934,0.028282082080841042
1.2503300905227661,6.870631217956543,-0.2320169895887375
2.7847888469696045,2.3632256984710693,-0.45787628173828127
3.5925331115722656,5.136969566345215,-0.17849931716918946
0.4887317419052124,1.775762677192688,-0.37777015686035154
-0.6726189255714417,9.872345924377441,-0.39068288207054136
2.7394497394561768,7.7767744064331055,-0.2171445149183273
5.652835845947266,3.6334714889526367,-0.2501254999637604
-0.5859003067016602,0.5975130200386047,-0.010969715118408219
2.5612897872924805,2.562894344329834,0.10644097089767457
-0.8203410506248474,1.2734451293945312,-0.05654420375823974
3.3196780681610107,4.479030609130859,0.14105363845825197
1.1982108354568481,7.2661309242248535,0.4920312833786011
7.0120768547058105,2.8742308616638184,0.08354499340057375
2.7404990196228027,3.5595626831054688,-0.2910031419992447
2.9709601402282715,8.415693283081055,0.1569367861747742
1.5971105098724365,7.534749507904053,0.021347570419311512
1.255202054977417,7.146905422210693,-0.44405330657958986
2.356633424758911,8.663192749023438,-0.39312850952148437
2.0334439277648926,8.759035110473633,-0.07033292174339295
2.1818199157714844,2.1979849338531494,-0.21273563385009767
1.5041698217391968,5.421416282653809,-0.008056262731552133
2.0632834434509277,4.177514553070068,-0.46989940643310546
-0.6499089002609253,6.221795558929443,-0.23073348999023438
6.760476112365723,2.9799790382385254,-0.28868409037590026
3.103915214538574,6.3729095458984375,-0.1236628878116608
-3.2172746658325195,9.79251480102539,-0.34650560379028317
-0.852013111114502,5.719568729400635,0.020174036026000985
-4.311685562133789,8.27953052520752,-0.1946421432495117
2.7419633865356445,6.896858215332031,-0.18754574954509734
1.498123288154602,0.6839514374732971,-0.3102408027648926
3.8347325325012207,6.63939094543457,0.1314814031124115
1.3916172981262207,4.011667251586914,-0.23404159545898437
0.9074513912200928,4.300107955932617,0.24837184429168702
-1.1186723709106445,4.509754657745361,-0.3042433166503906
1.8987764120101929,2.6056976318359375,0.006391075849533079
8.80977725982666,4.201570987701416,-0.4311299133300781
3.640608549118042,6.109217643737793,-0.24875709891319275
-1.898552417755127,8.40422534942627,-0.26789655685424807
0.1783585250377655,6.493265628814697,0.15278277397155762
1.4445468187332153,3.24517560005188,-0.12188315153121948
3.1413443088531494,8.540016174316406,-0.0715412533283234
5.094595432281494,3.972174644470215,-0.05957360029220582
-0.5358308553695679,7.425823211669922,0.053457583189010616
3.91294002532959,6.4842119216918945,0.4229563188552856
0.9731794595718384,2.8639285564422607,-0.007337950468063348
5.507724285125732,3.922913074493408,-0.3376458567380905
-0.7624530792236328,8.28310775756836,0.0357858121395111
1.9596731662750244,8.691930770874023,-0.1363773536682129
2.3749184608459473,5.7214508056640625,-0.33498138427734375
0.540779709815979,8.594961166381836,-0.27131452560424807
2.2515006065368652,8.715363502502441,-0.007155588865280171
0.7902565002441406,7.020461082458496,-0.24520303726196288
1.0524204969406128,5.116380214691162,0.40314247608184817
2.2128095626831055,6.973843097686768,-0.1547511452436447
0.9202266335487366,4.568451404571533,-0.3800267028808594
-2.400472402572632,2.0998525619506836,-0.1440712547302246
8.23691177368164,4.18079137802124,-0.10508510828018186
1.1208773851394653,2.188814163208008,-0.3379778289794922
4.091136932373047,4.881167411804199,0.0430686914920807
1.36530339717865,1.905063271522522,-0.22547870635986328
1.4810791015625,3.157301425933838,0.10952836275100708
0.5312268733978271,4.881251811981201,-0.13634593963623046
3.7612781524658203,2.8439557552337646,0.5491324043273926
-0.8447713255882263,1.485040545463562,0.1390390944480896
1.9173521995544434,4.795726299285889,-0.18245853424072267
1.2605429887771606,1.8036930561065674,-0.05084873437881471
4.7098541259765625,5.31002950668335,0.08749138116836547
0.6433279514312744,3.9189417362213135,-0.31476158142089844
1.2944310903549194,1.815826654434204,-0.20098388671875
2.3668923377990723,0.2505175471305847,-0.11499319076538086
0.20863021910190582,3.874452829360962,-0.18615299224853515
-0.18294605612754822,2.310335397720337,-0.13059264183044433
-4.263367652893066,6.139069557189941,0.18260784029960633
-2.983569860458374,6.073299407958984,-0.18027454376220703
3.036795139312744,5.82723331451416,0.9954712772369385
1.4613910913467407,3.4310877323150635,0.22815243721008302
1.270029067993164,2.603071689605713,0.09948032498359682
-4.121389389038086,2.9457807540893555,-0.11864432334899902
-1.0997761487960815,2.809368133544922,-0.008109600543975803
1.2192193269729614,2.7738006114959717,-0.16271808624267578
-2.206296920776367,0.5555468201637268,-0.18229877471923828
1.1774522066116333,4.399228096008301,0.17431603550910948
7.104996681213379,5.3323893547058105,0.36308510303497316
2.1070003509521484,-0.6534273624420166,-0.17127174377441406
1.4573928117752075,2.824704170227051,-0.11673921585083008
-3.7344303131103516,2.913438081741333,0.039895079135894795
-0.07879343628883362,3.6041617393493652,0.025322318077087402
-2.765752077102661,5.194526195526123,-0.2905690002441406
-0.5692529082298279,2.5656769275665283,-0.13179362297058106
4.300351619720459,4.662817478179932,0.6895694923400879
1.9640171527862549,5.706814765930176,-0.24980110168457031
3.387101650238037,2.2925708293914795,0.30355872631073
0.48708468675613403,1.2054338455200195,-0.14375871658325196
3.756418466567993,4.5804924964904785,0.21646767616271972
-0.010325443930923939,4.031106948852539,-0.14790820121765136
-3.1801395416259766,6.7327446937561035,-0.2500601768493652
1.6348326206207275,5.439579486846924,0.04657846331596374
4.057596683502197,1.9427720308303833,-0.16573827743530273
1.0543286800384521,2.762866735458374,-0.12140192031860352
0.8509449362754822,5.829938888549805,0.1704063367843628
-0.4819783568382263,2.7421414852142334,-0.21124357223510742
0.3969973623752594,3.707347869873047,0.4091926908493042
-2.6080844402313232,4.183070182800293,-0.281591625213623
2.9779984951019287,4.84291934967041,0.04942731738090517
6.729992866516113,5.311941146850586,-0.005666149854660019
0.25689107179641724,2.730278491973877,0.2618976998329162
3.8862926959991455,3.8772058486938477,0.5938771486282348
-0.6631030440330505,3.0456743240356445,0.21173499703407286
0.22661370038986206,2.825733184814453,-0.3751849365234375
3.69852614402771,2.4347164630889893,0.045964899063110354
2.2958436012268066,3.8639116287231445,-0.20560918807983397
3.8787753582000732,5.320283889770508,0.7260665035247803
3.720829725265503,4.371099472045898,0.40554224729537963
0.15907780826091766,4.005558490753174,-0.1905613899230957
-0.03558942303061485,4.142565727233887,-0.20634475708007813
1.3854299783706665,2.137178897857666,-0.2790279769897461
7.644799709320068,4.957180500030518,-0.4088311767578125
2.031904458999634,3.4438798427581787,0.18803044319152834
0.10551183670759201,1.7180092334747314,-0.19895957946777343
1.1741664409637451,3.042497396469116,-0.08906247138977051
0.7870160341262817,4.074889183044434,0.5276313233375549
-0.6097777485847473,3.1797139644622803,-0.08459287643432617
-3.7611641883850098,5.995010852813721,-0.10828469276428222
8.501888275146484,4.875683784484863,0.46598675489425656
4.2244768142700195,5.177395343780518,0.8168947410583496
9.321669578552246,3.79664945602417,-0.0799002432823181
-1.2021641731262207,2.1597094535827637,0.06132672786712645
-4.16579008102417,6.609581470489502,0.016938230991363545
1.3359030485153198,2.618835926055908,-0.39615837097167966
3.5796265602111816,6.412063121795654,0.9476369762420654
-2.9884727001190186,5.513586521148682,-0.2348977279663086
-2.9126689434051514,5.720271110534668,-0.170218563079834
4.060966968536377,4.668223857879639,0.9743571138381958
1.8825874328613281,8.77863597869873,-0.28656442642211916
0.95830899477005,1.6502712965011597,-0.2140896987915039
0.08397457748651505,2.135054349899292,-0.24235288619995118
5.679790019989014,3.5782816410064697,-0.02227877378463744
0.6611433625221252,2.2001872062683105,-0.14744037628173828
2.264873743057251,3.128011465072632,0.2084696853160858
-3.421236276626587,5.905632019042969,-0.342000846862793
-2.47786808013916,2.86026930809021,-0.25756927490234377
0.2575003504753113,4.274284362792969,-0.17361541390419005
-2.0568723678588867,3.3329293727874756,-0.18130346298217773
3.189692735671997,3.707246780395508,-0.11788020849227904
-2.600292205810547,6.537884712219238,0.02755018591880798
-1.0047850608825684,3.146486520767212,-0.2299744987487793
1.4440041780471802,2.5554986000061035,-0.09116477966308593
1.1328001022338867,3.219182252883911,0.22368062734603883
1.4880136251449585,2.352076292037964,0.2887355411052704
-0.181045800447464,3.7811293601989746,-0.11892489433288574
3.1878411769866943,3.0319669246673584,0.4814054536819458
-2.716063976287842,6.005385875701904,-0.11624566912651063
-2.70939564704895,4.0165839195251465,0.26304922223091126
2.240377902984619,-0.7207127213478088,-0.2707738494873047
6.21055269241333,3.3710646629333496,-0.046717026233673076
4.383741855621338,6.215223789215088,1.1703936195373534
2.075850486755371,4.792262077331543,-0.03905776381492615
1.0518766641616821,2.737534761428833,-0.3234262466430664
1.3714629411697388,-1.5808634757995605,0.2612418460845947
0.20721635222434998,4.551487922668457,-0.25022296905517577
0.5667025446891785,2.2707877159118652,-0.25299949645996095
1.099172592163086,2.296487331390381,0.05989680409431458
1.0083187818527222,3.2394018173217773,0.13341825485229492
1.6627018451690674,-0.8294950723648071,-0.22552690505981446
-3.8556554317474365,6.174473762512207,-0.2690019416809082
1.387465000152588,2.1547975540161133,-0.3009946060180664
-4.246719837188721,6.716123580932617,-0.35038200378417966
1.9023363590240479,3.446742534637451,-0.1568937873840332
-0.032932281494140625,4.56449031829834,-0.22487260818481444
1.2668551206588745,1.48824143409729,0.28258015632629396
2.4880645275115967,-0.9343295693397522,-0.3329011535644531
2.331430196762085,5.9417877197265625,0.29824353694915773
0.8061465620994568,0.3763619363307953,-0.2807198143005371
-3.6189045906066895,1.991504192352295,-0.14709766387939452
