x,y,n_genes,total_counts,pct_mt,doublet_score
1.381746768951416,19.53897476196289,396.0,922.0,15.292840957641602,0.032579668862382054
2.323594570159912,20.386682510375977,572.0,1075.0,9.116279602050781,0.017131340275445082
2.265867233276367,19.604854583740234,605.0,1148.0,11.06271743774414,0.026433509556730378
1.9382179975509644,20.1771183013916,1084.0,2722.0,8.192505836486816,0.018256975542542204
2.717669725418091,19.453615188598633,637.0,1230.0,7.47967529296875,0.015799015799015798
3.061241865158081,20.343536376953125,400.0,624.0,8.173076629638672,0.011382113821138214
1.7128748893737793,19.63779640197754,657.0,1225.0,10.612244606018066,0.026588845654993514
2.642717123031616,20.974838256835938,554.0,1058.0,9.451796531677246,0.007521938988717092
1.6868544816970825,19.84917449951172,534.0,1203.0,11.6375732421875,0.011715089034676664
2.777057647705078,19.688615798950195,541.0,1078.0,8.25602912902832,0.007521938988717092
1.6814520359039307,19.41214942932129,706.0,1328.0,9.186746597290039,0.00504266873545384
1.4238523244857788,20.866954803466797,676.0,1483.0,8.428860664367676,0.020561830292499274
-0.35314860939979553,19.028915405273438,419.0,750.0,18.53333282470703,0.022416127576350236
0.4035337269306183,19.276723861694336,605.0,1121.0,16.324708938598633,0.06487695749440714
1.3611845970153809,21.110431671142578,648.0,1292.0,9.520123481750488,0.02758391492190097
1.106654405593872,20.37738609313965,488.0,824.0,11.65048599243164,0.02005730659025788
1.9085330963134766,20.670818328857422,882.0,2123.0,8.714083671569824,0.09523809523809527
0.7779544591903687,19.119625091552734,1079.0,3338.0,15.997603416442871,0.03400893163861216
1.0008015632629395,19.946027755737305,1434.0,4485.0,13.578595161437988,0.02213613724405091
1.2464746236801147,18.849231719970703,1303.0,4912.0,12.255701065063477,0.023163841807909608
1.5750973224639893,20.545949935913086,704.0,1893.0,14.738510131835938,0.008896077638495755
3.1586968898773193,20.479684829711914,728.0,1515.0,7.788778781890869,0.012117206433135054
2.8392999172210693,18.82616424560547,719.0,1825.0,10.246575355529785,0.006630043568857739
3.0158071517944336,21.146663665771484,787.0,2266.0,10.591350555419922,0.00862933975516757
1.2479549646377563,19.06657600402832,1272.0,4439.0,12.11984634399414,0.05083260297984225
2.373161554336548,20.850675582885742,535.0,1045.0,8.99521541595459,0.016487730061349695
1.4143946170806885,19.713088989257812,514.0,1173.0,12.958227157592773,0.020536462699077954
1.488384485244751,20.55853843688965,824.0,1626.0,9.225091934204102,0.010845986984815618
2.9071218967437744,19.5445556640625,371.0,670.0,10.0,0.012556679455877226
2.065094470977783,20.810590744018555,435.0,837.0,12.425329208374023,0.02205882352941177
2.2149124145507812,19.949281692504883,363.0,671.0,13.710878372192383,0.019841269841269844
1.228511929512024,19.864824295043945,965.0,2312.0,13.408305168151855,0.036539895600298286
3.2184948921203613,19.378705978393555,737.0,1439.0,7.644197463989258,0.021867881548974944
-0.3268529772758484,17.926639556884766,572.0,1111.0,15.121512413024902,0.03627248599233264
1.6927191019058228,19.100786209106445,808.0,1592.0,11.055276870727539,0.03238306116800444
0.9117876887321472,19.118249893188477,874.0,1665.0,11.41141128540039,0.03492063492063492
2.2334320545196533,19.645856857299805,674.0,1221.0,9.58230972290039,0.021867881548974944
1.3052247762680054,20.18648910522461,976.0,1859.0,10.005379676818848,0.018067226890756304
2.9053843021392822,20.686752319335938,576.0,1040.0,10.384615898132324,0.020662075094423464
0.5907866358757019,18.499523162841797,554.0,942.0,12.526538848876953,0.09222222222222223
2.1081690788269043,19.075143814086914,1251.0,2421.0,6.402312755584717,0.04955998147290413
1.3450255393981934,21.07999038696289,1015.0,2679.0,10.862261772155762,0.004888268156424581
2.5692403316497803,21.067081451416016,771.0,1987.0,11.826874732971191,0.006175081729022884
1.824276328086853,18.212148666381836,1048.0,2912.0,13.39285659790039,0.005734767025089607
2.1139461994171143,19.573583602905273,855.0,2211.0,14.2017183303833,0.007092198581560284
2.665517807006836,20.72779655456543,1013.0,2434.0,10.764174461364746,0.006175081729022884
2.485886573791504,20.979248046875,866.0,1856.0,11.584052085876465,0.0053059780686239835
0.5079947113990784,18.260866165161133,1163.0,3579.0,13.9424409866333,0.005734767025089607
1.4054300785064697,19.577329635620117,929.0,2388.0,15.703516960144043,0.00757002271006813
1.625643253326416,21.149930953979492,941.0,2075.0,11.90361499786377,0.006175081729022884
0.13587258756160736,17.557727813720703,867.0,2144.0,16.83768653869629,0.03584373741441805
1.279944658279419,17.84798812866211,829.0,1854.0,8.791801452636719,0.012735608762098831
0.094101183116436,19.71197509765625,747.0,1608.0,14.179104804992676,0.007244785949506038
3.443608045578003,20.36226463317871,595.0,1167.0,6.855184555053711,0.03402424716464606
1.6734026670455933,19.838420867919922,844.0,1905.0,8.346457481384277,0.020858895705521477
2.2995848655700684,21.309335708618164,932.0,1919.0,7.243356227874756,0.007244785949506038
1.7835971117019653,19.50262451171875,988.0,2156.0,9.64749526977539,0.01733447001989202
1.6521073579788208,20.43100357055664,456.0,806.0,13.027295112609863,0.009947891994315491
1.5391066074371338,17.76774787902832,747.0,1433.0,12.351709365844727,0.013113911031113399
0.5066207051277161,17.903955459594727,954.0,2117.0,13.084552764892578,0.03777501037775011
0.4405406713485718,20.578277587890625,1012.0,2324.0,7.917384147644043,0.0037453183520599256
-0.39610153436660767,19.943634033203125,560.0,1191.0,17.63224220275879,0.03068391866913124
1.816115140914917,19.857086181640625,1021.0,2072.0,10.279922485351562,0.024991669443518827
3.5474984645843506,18.701181411743164,557.0,1018.0,6.777996063232422,0.02769015071854189
2.267016887664795,19.532752990722656,810.0,1494.0,9.236947059631348,0.00590717299578059
2.5652072429656982,20.18386459350586,704.0,1359.0,10.743193626403809,0.017805858701895466
3.1414551734924316,20.120262145996094,782.0,1511.0,7.279947280883789,0.014293276866066702
0.25213608145713806,17.78213119506836,883.0,1952.0,14.754098892211914,0.014701951349906444
2.2722225189208984,21.019363403320312,764.0,1500.0,5.5333333015441895,0.009947891994315491
2.9642999172210693,18.098403930664062,859.0,1783.0,6.56197452545166,0.10040816326530615
3.169004201889038,18.853836059570312,683.0,1270.0,7.401575088500977,0.00590717299578059
1.2906495332717896,20.714487075805664,1119.0,2507.0,9.254088401794434,0.01511879049676026
2.527799129486084,18.667892456054688,1159.0,2893.0,8.399584770202637,0.020858895705521477
3.0713582038879395,18.569761276245117,1097.0,2509.0,8.4894380569458,0.013113911031113399
2.1112124919891357,20.810239791870117,621.0,1177.0,8.411214828491211,0.029147175242893134
2.900583267211914,20.820798873901367,608.0,1094.0,9.41499137878418,0.010607521697203474
2.7869887351989746,18.193540573120117,820.0,1788.0,8.836688995361328,0.04558139534883722
1.7737665176391602,18.035154342651367,921.0,2091.0,8.799617767333984,0.022546840266751352
2.6195831298828125,19.195308685302734,1003.0,2173.0,7.915324687957764,0.019796040791841635
1.458208441734314,18.588043212890625,947.0,2168.0,10.239851951599121,0.0665068903535051
3.3623621463775635,18.272016525268555,827.0,2116.0,6.332703113555908,0.09667194928684629
3.4945929050445557,21.258928298950195,427.0,760.0,6.842104911804199,0.009626672927917352
2.410705089569092,20.833675384521484,887.0,1800.0,7.722221851348877,0.01687289088863892
2.7027764320373535,21.24095916748047,1191.0,2703.0,7.140214920043945,0.01687289088863892
1.4421935081481934,20.701053619384766,1491.0,3537.0,8.48176383972168,0.01129111438389789
2.928652763366699,20.751522064208984,728.0,1345.0,4.089219570159912,0.009000692360950843
2.8733229637145996,18.215015411376953,1372.0,3879.0,8.275328636169434,0.04712494595763078
2.199374198913574,17.882139205932617,682.0,1728.0,11.400463104248047,0.02002743484224966
2.479952096939087,20.287071228027344,685.0,1357.0,12.527634620666504,0.03127124405166554
0.47120559215545654,18.154321670532227,651.0,1431.0,14.255764961242676,0.02002743484224966
1.9577480554580688,18.338109970092773,914.0,2869.0,12.791913986206055,0.018636847710330133
